species,count,strat_name,r_year,year_cent,strat_z,log_hrs,strat_idx1,strat_idx2,strat_idx3,strat_idx4,year_idx1,year_idx2,year_idx3,year_idx4,circ_idx1,row_idx1
carolina_wren,6,US-OH-13,2018,20,0.962962963,3.496507561,58,58,58,58,49,49,49,49,957,29444
carolina_wren,5,US-OH-13,2019,21,0.962962963,3.511545439,58,58,58,58,50,50,50,50,957,29445
carolina_wren,0,US-OH-13,1986,-12,0.962962963,3.941581808,58,58,58,58,17,17,17,17,960,29446
carolina_wren,0,US-OH-13,1987,-11,0.962962963,3.663561646,58,58,58,58,18,18,18,18,960,29447
carolina_wren,2,US-OH-13,1988,-10,0.962962963,4.219507705,58,58,58,58,19,19,19,19,960,29448
carolina_wren,0,US-OH-13,1989,-9,0.962962963,3.713572067,58,58,58,58,20,20,20,20,960,29449
carolina_wren,1,US-OH-13,1990,-8,0.962962963,3.784189634,58,58,58,58,21,21,21,21,960,29450
carolina_wren,4,US-OH-13,1991,-7,0.962962963,3.526360525,58,58,58,58,22,22,22,22,960,29451
carolina_wren,4,US-OH-13,1992,-6,0.962962963,3.713572067,58,58,58,58,23,23,23,23,960,29452
carolina_wren,1,US-OH-13,1993,-5,0.962962963,3.871201011,58,58,58,58,24,24,24,24,960,29453
carolina_wren,0,US-OH-13,1994,-4,0.962962963,3.850147602,58,58,58,58,25,25,25,25,960,29454
carolina_wren,0,US-OH-13,1995,-3,0.962962963,3.865979067,58,58,58,58,26,26,26,26,960,29455
carolina_wren,0,US-OH-13,1996,-2,0.962962963,3.663561646,58,58,58,58,27,27,27,27,960,29456
carolina_wren,0,US-OH-13,1997,-1,0.962962963,3.555348061,58,58,58,58,28,28,28,28,960,29457
carolina_wren,0,US-OH-13,1998,0,0.962962963,3.80666249,58,58,58,58,29,29,29,29,960,29458
carolina_wren,2,US-OH-13,1999,1,0.962962963,3.881563798,58,58,58,58,30,30,30,30,960,29459
carolina_wren,0,US-OH-13,2000,2,0.962962963,3.682609841,58,58,58,58,31,31,31,31,960,29460
carolina_wren,2,US-OH-13,2001,3,0.962962963,3.936715618,58,58,58,58,32,32,32,32,960,29461
carolina_wren,4,US-OH-13,2002,4,0.962962963,3.663561646,58,58,58,58,33,33,33,33,960,29462
carolina_wren,3,US-OH-13,2003,5,0.962962963,3.912023005,58,58,58,58,34,34,34,34,960,29463
carolina_wren,3,US-OH-13,2004,6,0.962962963,4.178226046,58,58,58,58,35,35,35,35,960,29464
carolina_wren,4,US-OH-13,2005,7,0.962962963,3.761200116,58,58,58,58,36,36,36,36,960,29465
carolina_wren,3,US-OH-13,2006,8,0.962962963,3.921973336,58,58,58,58,37,37,37,37,960,29466
carolina_wren,14,US-OH-13,2007,9,0.962962963,4.816241156,58,58,58,58,38,38,38,38,960,29467
carolina_wren,3,US-OH-13,2008,10,0.962962963,4.051784948,58,58,58,58,39,39,39,39,960,29468
carolina_wren,8,US-OH-13,2009,11,0.962962963,3.951243719,58,58,58,58,40,40,40,40,960,29469
carolina_wren,0,US-OH-13,2010,12,0.962962963,3.80666249,58,58,58,58,41,41,41,41,960,29470
carolina_wren,2,US-OH-13,2011,13,0.962962963,3.789855371,58,58,58,58,42,42,42,42,960,29471
carolina_wren,1,US-OH-13,2012,14,0.962962963,3.713572067,58,58,58,58,43,43,43,43,960,29472
carolina_wren,3,US-OH-13,2014,16,0.962962963,2.079441542,58,58,58,58,45,45,45,45,960,29473
carolina_wren,0,US-OH-13,2015,17,0.962962963,3.242592351,58,58,58,58,46,46,46,46,960,29474
carolina_wren,1,US-OH-13,2016,18,0.962962963,3.850147602,58,58,58,58,47,47,47,47,960,29475
carolina_wren,0,US-OH-13,2017,19,0.962962963,3.401197382,58,58,58,58,48,48,48,48,960,29476
carolina_wren,1,US-OH-13,2018,20,0.962962963,2.803360381,58,58,58,58,49,49,49,49,960,29477
carolina_wren,3,US-OH-13,2019,21,0.962962963,3.341093458,58,58,58,58,50,50,50,50,960,29478
carolina_wren,11,US-OH-13,1970,-28,0.962962963,4.820281566,58,58,58,58,1,1,1,1,961,29479
carolina_wren,16,US-OH-13,1971,-27,0.962962963,4.672828834,58,58,58,58,2,2,2,2,961,29480
carolina_wren,48,US-OH-13,1972,-26,0.962962963,4.8978398,58,58,58,58,3,3,3,3,961,29481
carolina_wren,35,US-OH-13,1973,-25,0.962962963,5.017279837,58,58,58,58,4,4,4,4,961,29482
carolina_wren,53,US-OH-13,1974,-24,0.962962963,4.700480366,58,58,58,58,5,5,5,5,961,29483
carolina_wren,68,US-OH-13,1975,-23,0.962962963,5.323009979,58,58,58,58,6,6,6,6,961,29484
carolina_wren,54,US-OH-13,1976,-22,0.962962963,5.187385806,58,58,58,58,7,7,7,7,961,29485
carolina_wren,29,US-OH-13,1977,-21,0.962962963,4.812184355,58,58,58,58,8,8,8,8,961,29486
carolina_wren,8,US-OH-13,1978,-20,0.962962963,5.023880521,58,58,58,58,9,9,9,9,961,29487
carolina_wren,2,US-OH-13,1979,-19,0.962962963,5.010635294,58,58,58,58,10,10,10,10,961,29488
carolina_wren,0,US-OH-13,1980,-18,0.962962963,5.293304825,58,58,58,58,11,11,11,11,961,29489
carolina_wren,1,US-OH-13,1981,-17,0.962962963,4.919980926,58,58,58,58,12,12,12,12,961,29490
carolina_wren,0,US-OH-13,1982,-16,0.962962963,4.532599493,58,58,58,58,13,13,13,13,961,29491
carolina_wren,1,US-OH-13,1983,-15,0.962962963,5.061328408,58,58,58,58,14,14,14,14,961,29492
carolina_wren,2,US-OH-13,1984,-14,0.962962963,5.155024197,58,58,58,58,15,15,15,15,961,29493
carolina_wren,6,US-OH-13,1985,-13,0.962962963,5.265277512,58,58,58,58,16,16,16,16,961,29494
carolina_wren,0,US-OH-13,1986,-12,0.962962963,5.195730778,58,58,58,58,17,17,17,17,961,29495
carolina_wren,0,US-OH-13,1987,-11,0.962962963,5.420534999,58,58,58,58,18,18,18,18,961,29496
carolina_wren,3,US-OH-13,1988,-10,0.962962963,5.267858159,58,58,58,58,19,19,19,19,961,29497
carolina_wren,10,US-OH-13,1989,-9,0.962962963,5.624017506,58,58,58,58,20,20,20,20,961,29498
carolina_wren,8,US-OH-13,1990,-8,0.962962963,5.254887809,58,58,58,58,21,21,21,21,961,29499
carolina_wren,18,US-OH-13,1991,-7,0.962962963,4.966335035,58,58,58,58,22,22,22,22,961,29500
carolina_wren,60,US-OH-13,1992,-6,0.962962963,5.313205979,58,58,58,58,23,23,23,23,961,29501
carolina_wren,98,US-OH-13,1993,-5,0.962962963,5.267858159,58,58,58,58,24,24,24,24,961,29502
carolina_wren,26,US-OH-13,1994,-4,0.962962963,4.406719247,58,58,58,58,25,25,25,25,961,29503
carolina_wren,13,US-OH-13,1995,-3,0.962962963,4.559126247,58,58,58,58,26,26,26,26,961,29504
carolina_wren,37,US-OH-13,1996,-2,0.962962963,4.615120517,58,58,58,58,27,27,27,27,961,29505
carolina_wren,43,US-OH-13,1998,0,0.962962963,4.927253685,58,58,58,58,29,29,29,29,961,29506
carolina_wren,46,US-OH-13,1999,1,0.962962963,4.848116365,58,58,58,58,30,30,30,30,961,29507
carolina_wren,35,US-OH-13,2000,2,0.962962963,4.8978398,58,58,58,58,31,31,31,31,961,29508
carolina_wren,9,US-OH-13,2001,3,0.962962963,4.579852378,58,58,58,58,32,32,32,32,961,29509
carolina_wren,144,US-OH-13,2002,4,0.962962963,5.087596335,58,58,58,58,33,33,33,33,961,29510
carolina_wren,113,US-OH-13,2003,5,0.962962963,5.003946306,58,58,58,58,34,34,34,34,961,29511
carolina_wren,133,US-OH-13,2004,6,0.962962963,5.132852927,58,58,58,58,35,35,35,35,961,29512
carolina_wren,157,US-OH-13,2005,7,0.962962963,5.176149733,58,58,58,58,36,36,36,36,961,29513
carolina_wren,154,US-OH-13,2006,8,0.962962963,4.901564199,58,58,58,58,37,37,37,37,961,29514
carolina_wren,242,US-OH-13,2007,9,0.962962963,5.231108617,58,58,58,58,38,38,38,38,961,29515
carolina_wren,151,US-OH-13,2008,10,0.962962963,5.090678002,58,58,58,58,39,39,39,39,961,29516
carolina_wren,72,US-OH-13,2009,11,0.962962963,4.527208645,58,58,58,58,40,40,40,40,961,29517
carolina_wren,80,US-OH-13,2010,12,0.962962963,5.020585625,58,58,58,58,41,41,41,41,961,29518
carolina_wren,96,US-OH-13,2011,13,0.962962963,5.099866428,58,58,58,58,42,42,42,42,961,29519
carolina_wren,138,US-OH-13,2012,14,0.962962963,5.209486153,58,58,58,58,43,43,43,43,961,29520
carolina_wren,130,US-OH-13,2013,15,0.962962963,4.916324615,58,58,58,58,44,44,44,44,961,29521
carolina_wren,228,US-OH-13,2014,16,0.962962963,5.093750201,58,58,58,58,45,45,45,45,961,29522
carolina_wren,188,US-OH-13,2015,17,0.962962963,5.000584958,58,58,58,58,46,46,46,46,961,29523
carolina_wren,175,US-OH-13,2016,18,0.962962963,5.318119994,58,58,58,58,47,47,47,47,961,29524
carolina_wren,138,US-OH-13,2017,19,0.962962963,5.023880521,58,58,58,58,48,48,48,48,961,29525
carolina_wren,347,US-OH-13,2018,20,0.962962963,5.132852927,58,58,58,58,49,49,49,49,961,29526
carolina_wren,402,US-OH-13,2019,21,0.962962963,5.223054882,58,58,58,58,50,50,50,50,961,29527
carolina_wren,11,US-OH-13,1970,-28,0.962962963,3.496507561,58,58,58,58,1,1,1,1,962,29528
carolina_wren,11,US-OH-13,1971,-27,0.962962963,3.784189634,58,58,58,58,2,2,2,2,962,29529
carolina_wren,3,US-OH-13,1972,-26,0.962962963,3.828641396,58,58,58,58,3,3,3,3,962,29530
carolina_wren,38,US-OH-13,1973,-25,0.962962963,4.356708827,58,58,58,58,4,4,4,4,962,29531
carolina_wren,21,US-OH-13,1974,-24,0.962962963,3.951243719,58,58,58,58,5,5,5,5,962,29532
carolina_wren,33,US-OH-13,1975,-23,0.962962963,4.158883083,58,58,58,58,6,6,6,6,962,29533
carolina_wren,19,US-OH-13,1976,-22,0.962962963,3.688879454,58,58,58,58,7,7,7,7,962,29534
carolina_wren,15,US-OH-13,1977,-21,0.962962963,3.951243719,58,58,58,58,8,8,8,8,962,29535
carolina_wren,1,US-OH-13,1978,-20,0.962962963,4.143134726,58,58,58,58,9,9,9,9,962,29536
carolina_wren,0,US-OH-13,1979,-19,0.962962963,4.219507705,58,58,58,58,10,10,10,10,962,29537
carolina_wren,0,US-OH-13,1980,-18,0.962962963,4.241326753,58,58,58,58,11,11,11,11,962,29538
carolina_wren,0,US-OH-13,1981,-17,0.962962963,3.449987546,58,58,58,58,12,12,12,12,962,29539
carolina_wren,0,US-OH-13,1982,-16,0.962962963,3.970291914,58,58,58,58,13,13,13,13,962,29540
carolina_wren,0,US-OH-13,1983,-15,0.962962963,3.624340933,58,58,58,58,14,14,14,14,962,29541
carolina_wren,1,US-OH-13,1984,-14,0.962962963,3.713572067,58,58,58,58,15,15,15,15,962,29542
carolina_wren,1,US-OH-13,1985,-13,0.962962963,3.135494216,58,58,58,58,16,16,16,16,962,29543
carolina_wren,2,US-OH-13,1986,-12,0.962962963,3.813307032,58,58,58,58,17,17,17,17,962,29544
carolina_wren,0,US-OH-13,1987,-11,0.962962963,3.044522438,58,58,58,58,18,18,18,18,962,29545
carolina_wren,1,US-OH-13,1988,-10,0.962962963,3.025291076,58,58,58,58,19,19,19,19,962,29546
carolina_wren,2,US-OH-13,1989,-9,0.962962963,3.335769576,58,58,58,58,20,20,20,20,962,29547
carolina_wren,3,US-OH-13,1990,-8,0.962962963,3.449987546,58,58,58,58,21,21,21,21,962,29548
carolina_wren,20,US-OH-13,1991,-7,0.962962963,3.737669618,58,58,58,58,22,22,22,22,962,29549
carolina_wren,9,US-OH-13,1992,-6,0.962962963,3.663561646,58,58,58,58,23,23,23,23,962,29550
carolina_wren,51,US-OH-13,1993,-5,0.962962963,4.293878248,58,58,58,58,24,24,24,24,962,29551
carolina_wren,31,US-OH-13,1994,-4,0.962962963,3.844814256,58,58,58,58,25,25,25,25,962,29552
carolina_wren,17,US-OH-13,1995,-3,0.962962963,4.135166557,58,58,58,58,26,26,26,26,962,29553
carolina_wren,17,US-OH-13,1996,-2,0.962962963,4.025351691,58,58,58,58,27,27,27,27,962,29554
carolina_wren,18,US-OH-13,1997,-1,0.962962963,3.676300672,58,58,58,58,28,28,28,28,962,29555
carolina_wren,21,US-OH-13,1998,0,0.962962963,3.850147602,58,58,58,58,29,29,29,29,962,29556
carolina_wren,21,US-OH-13,1999,1,0.962962963,3.555348061,58,58,58,58,30,30,30,30,962,29557
carolina_wren,8,US-OH-13,2000,2,0.962962963,3.424262655,58,58,58,58,31,31,31,31,962,29558
carolina_wren,18,US-OH-13,2001,3,0.962962963,3.868071118,58,58,58,58,32,32,32,32,962,29559
carolina_wren,51,US-OH-13,2002,4,0.962962963,4.340553386,58,58,58,58,33,33,33,33,962,29560
carolina_wren,44,US-OH-13,2003,5,0.962962963,4.297285406,58,58,58,58,34,34,34,34,962,29561
carolina_wren,44,US-OH-13,2004,6,0.962962963,3.896909368,58,58,58,58,35,35,35,35,962,29562
carolina_wren,17,US-OH-13,2005,7,0.962962963,3.701301974,58,58,58,58,36,36,36,36,962,29563
carolina_wren,69,US-OH-13,2006,8,0.962962963,4.513602992,58,58,58,58,37,37,37,37,962,29564
carolina_wren,83,US-OH-13,2007,9,0.962962963,4.519067487,58,58,58,58,38,38,38,38,962,29565
carolina_wren,70,US-OH-13,2008,10,0.962962963,4.445588116,58,58,58,58,39,39,39,39,962,29566
carolina_wren,94,US-OH-13,2009,11,0.962962963,4.627420795,58,58,58,58,40,40,40,40,962,29567
carolina_wren,37,US-OH-13,2010,12,0.962962963,4.561740628,58,58,58,58,41,41,41,41,962,29568
carolina_wren,65,US-OH-13,2011,13,0.962962963,4.973279508,58,58,58,58,42,42,42,42,962,29569
carolina_wren,65,US-OH-13,2012,14,0.962962963,4.639571613,58,58,58,58,43,43,43,43,962,29570
carolina_wren,76,US-OH-13,2013,15,0.962962963,4.340553386,58,58,58,58,44,44,44,44,962,29571
carolina_wren,23,US-OH-13,2014,16,0.962962963,3.688879454,58,58,58,58,45,45,45,45,962,29572
carolina_wren,104,US-OH-13,2015,17,0.962962963,4.40060302,58,58,58,58,46,46,46,46,962,29573
carolina_wren,32,US-OH-13,2016,18,0.962962963,4.510859507,58,58,58,58,47,47,47,47,962,29574
carolina_wren,103,US-OH-13,2017,19,0.962962963,4.744932128,58,58,58,58,48,48,48,48,962,29575
carolina_wren,76,US-OH-13,2018,20,0.962962963,4.366278278,58,58,58,58,49,49,49,49,962,29576
carolina_wren,126,US-OH-13,2019,21,0.962962963,4.656338473,58,58,58,58,50,50,50,50,962,29577
carolina_wren,2,US-OH-13,1970,-28,0.962962963,3.688879454,58,58,58,58,1,1,1,1,963,29578
carolina_wren,0,US-OH-13,1971,-27,0.962962963,3.688879454,58,58,58,58,2,2,2,2,963,29579
carolina_wren,2,US-OH-13,1972,-26,0.962962963,3.871201011,58,58,58,58,3,3,3,3,963,29580
carolina_wren,0,US-OH-13,1973,-25,0.962962963,4.219507705,58,58,58,58,4,4,4,4,963,29581
carolina_wren,2,US-OH-13,1974,-24,0.962962963,4.248495242,58,58,58,58,5,5,5,5,963,29582
carolina_wren,17,US-OH-13,1975,-23,0.962962963,4.007333185,58,58,58,58,6,6,6,6,963,29583
carolina_wren,11,US-OH-13,1976,-22,0.962962963,4.077537444,58,58,58,58,7,7,7,7,963,29584
carolina_wren,17,US-OH-13,1977,-21,0.962962963,4.136765278,58,58,58,58,8,8,8,8,963,29585
carolina_wren,1,US-OH-13,1978,-20,0.962962963,3.941581808,58,58,58,58,9,9,9,9,963,29586
carolina_wren,1,US-OH-13,1979,-19,0.962962963,4.009149716,58,58,58,58,10,10,10,10,963,29587
carolina_wren,0,US-OH-13,1980,-18,0.962962963,3.632309103,58,58,58,58,11,11,11,11,963,29588
carolina_wren,0,US-OH-13,1981,-17,0.962962963,4.025351691,58,58,58,58,12,12,12,12,963,29589
carolina_wren,1,US-OH-13,1982,-16,0.962962963,3.784189634,58,58,58,58,13,13,13,13,963,29590
carolina_wren,2,US-OH-13,1983,-15,0.962962963,3.970291914,58,58,58,58,14,14,14,14,963,29591
carolina_wren,0,US-OH-13,1984,-14,0.962962963,3.891820298,58,58,58,58,15,15,15,15,963,29592
carolina_wren,1,US-OH-13,1985,-13,0.962962963,3.688879454,58,58,58,58,16,16,16,16,963,29593
carolina_wren,0,US-OH-13,1986,-12,0.962962963,3.688879454,58,58,58,58,17,17,17,17,963,29594
carolina_wren,4,US-OH-13,1987,-11,0.962962963,4.404277244,58,58,58,58,18,18,18,18,963,29595
carolina_wren,1,US-OH-13,1988,-10,0.962962963,4.584967479,58,58,58,58,19,19,19,19,963,29596
carolina_wren,4,US-OH-13,1989,-9,0.962962963,3.951243719,58,58,58,58,20,20,20,20,963,29597
carolina_wren,7,US-OH-13,1990,-8,0.962962963,3.912023005,58,58,58,58,21,21,21,21,963,29598
carolina_wren,10,US-OH-13,1991,-7,0.962962963,4.119037175,58,58,58,58,22,22,22,22,963,29599
carolina_wren,9,US-OH-13,1992,-6,0.962962963,3.988984047,58,58,58,58,23,23,23,23,963,29600
carolina_wren,9,US-OH-13,1993,-5,0.962962963,3.865979067,58,58,58,58,24,24,24,24,963,29601
carolina_wren,13,US-OH-13,1994,-4,0.962962963,3.998200702,58,58,58,58,25,25,25,25,963,29602
carolina_wren,4,US-OH-13,1995,-3,0.962962963,4.085976313,58,58,58,58,26,26,26,26,963,29603
carolina_wren,3,US-OH-13,1996,-2,0.962962963,3.761200116,58,58,58,58,27,27,27,27,963,29604
carolina_wren,2,US-OH-13,1997,-1,0.962962963,3.90197267,58,58,58,58,28,28,28,28,963,29605
carolina_wren,9,US-OH-13,1998,0,0.962962963,3.931825633,58,58,58,58,29,29,29,29,963,29606
carolina_wren,6,US-OH-13,1999,1,0.962962963,3.921973336,58,58,58,58,30,30,30,30,963,29607
carolina_wren,14,US-OH-13,2000,2,0.962962963,4.158883083,58,58,58,58,31,31,31,31,963,29608
carolina_wren,9,US-OH-13,2001,3,0.962962963,3.597312261,58,58,58,58,32,32,32,32,963,29609
carolina_wren,18,US-OH-13,2002,4,0.962962963,3.63758616,58,58,58,58,33,33,33,33,963,29610
carolina_wren,8,US-OH-13,2003,5,0.962962963,3.624340933,58,58,58,58,34,34,34,34,963,29611
carolina_wren,8,US-OH-13,2004,6,0.962962963,3.555348061,58,58,58,58,35,35,35,35,963,29612
carolina_wren,9,US-OH-13,2005,7,0.962962963,3.676300672,58,58,58,58,36,36,36,36,963,29613
carolina_wren,12,US-OH-13,2006,8,0.962962963,3.569532696,58,58,58,58,37,37,37,37,963,29614
carolina_wren,25,US-OH-13,2007,9,0.962962963,3.417726684,58,58,58,58,38,38,38,38,963,29615
carolina_wren,16,US-OH-13,2008,10,0.962962963,3.701301974,58,58,58,58,39,39,39,39,963,29616
carolina_wren,7,US-OH-13,2009,11,0.962962963,3.258096538,58,58,58,58,40,40,40,40,963,29617
carolina_wren,4,US-OH-13,2010,12,0.962962963,3.36729583,58,58,58,58,41,41,41,41,963,29618
carolina_wren,5,US-OH-13,2011,13,0.962962963,3.433987204,58,58,58,58,42,42,42,42,963,29619
carolina_wren,4,US-OH-13,2012,14,0.962962963,3.349904087,58,58,58,58,43,43,43,43,963,29620
carolina_wren,14,US-OH-13,2013,15,0.962962963,3.33220451,58,58,58,58,44,44,44,44,963,29621
carolina_wren,7,US-OH-13,2014,16,0.962962963,2.944438979,58,58,58,58,45,45,45,45,963,29622
carolina_wren,13,US-OH-13,2015,17,0.962962963,3.258096538,58,58,58,58,46,46,46,46,963,29623
carolina_wren,4,US-OH-13,2016,18,0.962962963,2.862200881,58,58,58,58,47,47,47,47,963,29624
carolina_wren,4,US-OH-13,2017,19,0.962962963,2.740840024,58,58,58,58,48,48,48,48,963,29625
carolina_wren,10,US-OH-13,2018,20,0.962962963,3.218875825,58,58,58,58,49,49,49,49,963,29626
carolina_wren,14,US-OH-13,2019,21,0.962962963,3.238678452,58,58,58,58,50,50,50,50,963,29627
carolina_wren,6,US-OH-22,1970,-28,1,3.555348061,59,59,59,59,1,1,1,1,893,29628
carolina_wren,20,US-OH-22,1971,-27,1,3.295836866,59,59,59,59,2,2,2,2,893,29629
carolina_wren,13,US-OH-22,1972,-26,1,3.33220451,59,59,59,59,3,3,3,3,893,29630
carolina_wren,7,US-OH-22,1973,-25,1,3.157000421,59,59,59,59,4,4,4,4,893,29631
carolina_wren,15,US-OH-22,1974,-24,1,3.465735903,59,59,59,59,5,5,5,5,893,29632
carolina_wren,22,US-OH-22,1975,-23,1,2.944438979,59,59,59,59,6,6,6,6,893,29633
carolina_wren,10,US-OH-22,1976,-22,1,3.295836866,59,59,59,59,7,7,7,7,893,29634
carolina_wren,35,US-OH-22,1977,-21,1,3.555348061,59,59,59,59,8,8,8,8,893,29635
carolina_wren,0,US-OH-22,1978,-20,1,3.091042453,59,59,59,59,9,9,9,9,893,29636
carolina_wren,1,US-OH-22,1979,-19,1,3.417726684,59,59,59,59,10,10,10,10,893,29637
carolina_wren,0,US-OH-22,1980,-18,1,3.314186005,59,59,59,59,11,11,11,11,893,29638
carolina_wren,0,US-OH-22,1981,-17,1,3.761200116,59,59,59,59,12,12,12,12,893,29639
carolina_wren,1,US-OH-22,1982,-16,1,3.891820298,59,59,59,59,13,13,13,13,893,29640
carolina_wren,5,US-OH-22,1983,-15,1,3.433987204,59,59,59,59,14,14,14,14,893,29641
carolina_wren,3,US-OH-22,1984,-14,1,3.36729583,59,59,59,59,15,15,15,15,893,29642
carolina_wren,16,US-OH-22,2018,20,1,3.113515309,59,59,59,59,49,49,49,49,893,29643
carolina_wren,22,US-OH-22,2019,21,1,3.891820298,59,59,59,59,50,50,50,50,893,29644
carolina_wren,21,US-OH-22,1970,-28,1,4.624972813,59,59,59,59,1,1,1,1,895,29645
carolina_wren,27,US-OH-22,1971,-27,1,4.682131227,59,59,59,59,2,2,2,2,895,29646
carolina_wren,33,US-OH-22,1972,-26,1,4.787491743,59,59,59,59,3,3,3,3,895,29647
carolina_wren,93,US-OH-22,1973,-25,1,4.905274778,59,59,59,59,4,4,4,4,895,29648
carolina_wren,48,US-OH-22,1974,-24,1,4.86753445,59,59,59,59,5,5,5,5,895,29649
carolina_wren,109,US-OH-22,1975,-23,1,4.86753445,59,59,59,59,6,6,6,6,895,29650
carolina_wren,40,US-OH-22,1976,-22,1,4.941642423,59,59,59,59,7,7,7,7,895,29651
carolina_wren,84,US-OH-22,1977,-21,1,5.075173815,59,59,59,59,8,8,8,8,895,29652
carolina_wren,7,US-OH-22,1978,-20,1,5.105945474,59,59,59,59,9,9,9,9,895,29653
carolina_wren,2,US-OH-22,1979,-19,1,5.075173815,59,59,59,59,10,10,10,10,895,29654
carolina_wren,1,US-OH-22,1980,-18,1,4.852030264,59,59,59,59,11,11,11,11,895,29655
carolina_wren,0,US-OH-22,1981,-17,1,4.820281566,59,59,59,59,12,12,12,12,895,29656
carolina_wren,2,US-OH-22,1982,-16,1,4.753590191,59,59,59,59,13,13,13,13,895,29657
carolina_wren,2,US-OH-22,1983,-15,1,4.804021045,59,59,59,59,14,14,14,14,895,29658
carolina_wren,8,US-OH-22,1984,-14,1,4.787491743,59,59,59,59,15,15,15,15,895,29659
carolina_wren,11,US-OH-22,1985,-13,1,4.753590191,59,59,59,59,16,16,16,16,895,29660
carolina_wren,2,US-OH-22,1986,-12,1,4.564348191,59,59,59,59,17,17,17,17,895,29661
carolina_wren,1,US-OH-22,1987,-11,1,4.49980967,59,59,59,59,18,18,18,18,895,29662
carolina_wren,2,US-OH-22,1988,-10,1,3.893859035,59,59,59,59,19,19,19,19,895,29663
carolina_wren,14,US-OH-22,1989,-9,1,3.923951576,59,59,59,59,20,20,20,20,895,29664
carolina_wren,5,US-OH-22,1990,-8,1,3.908014984,59,59,59,59,21,21,21,21,895,29665
carolina_wren,23,US-OH-22,1991,-7,1,4.02087741,59,59,59,59,22,22,22,22,895,29666
carolina_wren,27,US-OH-22,1992,-6,1,3.970291914,59,59,59,59,23,23,23,23,895,29667
carolina_wren,27,US-OH-22,1993,-5,1,4.047427642,59,59,59,59,24,24,24,24,895,29668
carolina_wren,8,US-OH-22,1994,-4,1,3.488902962,59,59,59,59,25,25,25,25,895,29669
carolina_wren,8,US-OH-22,1995,-3,1,3.597312261,59,59,59,59,26,26,26,26,895,29670
carolina_wren,13,US-OH-22,1996,-2,1,3.988984047,59,59,59,59,27,27,27,27,895,29671
carolina_wren,10,US-OH-22,1997,-1,1,3.583518938,59,59,59,59,28,28,28,28,895,29672
carolina_wren,19,US-OH-22,1998,0,1,3.64414356,59,59,59,59,29,29,29,29,895,29673
carolina_wren,15,US-OH-22,1999,1,1,3.295836866,59,59,59,59,30,30,30,30,895,29674
carolina_wren,14,US-OH-22,2000,2,1,3.056356895,59,59,59,59,31,31,31,31,895,29675
carolina_wren,3,US-OH-22,2001,3,1,2.791165108,59,59,59,59,32,32,32,32,895,29676
carolina_wren,22,US-OH-22,2002,4,1,3.349904087,59,59,59,59,33,33,33,33,895,29677
carolina_wren,5,US-OH-22,2003,5,1,3.102342009,59,59,59,59,34,34,34,34,895,29678
carolina_wren,16,US-OH-22,2004,6,1,3.079613758,59,59,59,59,35,35,35,35,895,29679
carolina_wren,12,US-OH-22,2005,7,1,3.314186005,59,59,59,59,36,36,36,36,895,29680
carolina_wren,11,US-OH-22,2006,8,1,3.218875825,59,59,59,59,37,37,37,37,895,29681
carolina_wren,20,US-OH-22,2007,9,1,3.267665989,59,59,59,59,38,38,38,38,895,29682
carolina_wren,2,US-OH-22,2008,10,1,3.349904087,59,59,59,59,39,39,39,39,895,29683
carolina_wren,11,US-OH-22,2009,11,1,3.583518938,59,59,59,59,40,40,40,40,895,29684
carolina_wren,14,US-OH-22,2010,12,1,3.417726684,59,59,59,59,41,41,41,41,895,29685
carolina_wren,7,US-OH-22,2011,13,1,3.688879454,59,59,59,59,42,42,42,42,895,29686
carolina_wren,10,US-OH-22,2012,14,1,3.70745584,59,59,59,59,43,43,43,43,895,29687
carolina_wren,33,US-OH-22,2013,15,1,3.784189634,59,59,59,59,44,44,44,44,895,29688
carolina_wren,27,US-OH-22,2014,16,1,3.511545439,59,59,59,59,45,45,45,45,895,29689
carolina_wren,20,US-OH-22,2015,17,1,3.597312261,59,59,59,59,46,46,46,46,895,29690
carolina_wren,11,US-OH-22,2016,18,1,3.63758616,59,59,59,59,47,47,47,47,895,29691
carolina_wren,13,US-OH-22,2017,19,1,3.16758253,59,59,59,59,48,48,48,48,895,29692
carolina_wren,23,US-OH-22,2018,20,1,3.907010464,59,59,59,59,49,49,49,49,895,29693
carolina_wren,23,US-OH-22,2019,21,1,3.965563772,59,59,59,59,50,50,50,50,895,29694
carolina_wren,0,US-OH-22,1972,-26,1,2.772588722,59,59,59,59,3,3,3,3,896,29695
carolina_wren,0,US-OH-22,1997,-1,1,3.218875825,59,59,59,59,28,28,28,28,896,29696
carolina_wren,0,US-OH-22,1998,0,1,3.457892725,59,59,59,59,29,29,29,29,896,29697
carolina_wren,2,US-OH-22,1999,1,1,3.146305132,59,59,59,59,30,30,30,30,896,29698
carolina_wren,1,US-OH-22,2000,2,1,2.818398258,59,59,59,59,31,31,31,31,896,29699
carolina_wren,0,US-OH-22,2001,3,1,2.525728644,59,59,59,59,32,32,32,32,896,29700
carolina_wren,9,US-OH-22,2002,4,1,2.621038824,59,59,59,59,33,33,33,33,896,29701
carolina_wren,2,US-OH-22,2003,5,1,2.803360381,59,59,59,59,34,34,34,34,896,29702
carolina_wren,7,US-OH-22,2004,6,1,3.701301974,59,59,59,59,35,35,35,35,896,29703
