"strat_name","r_year","sc_gy_bbs"
"US-IA-22",1979,-0.910463218622751
"US-IA-22",1980,-0.960297151160949
"US-IA-22",1981,-0.978123690684946
"US-IA-22",1982,-0.961803797071602
"US-IA-22",1983,-0.921019064164747
"US-IA-22",1984,-0.857437312769108
"US-IA-22",1985,-0.817372887653326
"US-IA-22",1986,-0.788115616592065
"US-IA-22",1987,-0.779993061599662
"US-IA-22",1988,-0.749524727078117
"US-IA-22",1989,-0.717069012870952
"US-IA-22",1990,-0.662465673549872
"US-IA-22",1991,-0.612153036987437
"US-IA-22",1992,-0.446771674808956
"US-IA-22",1993,-0.549105363753197
"US-IA-22",1994,-0.563315141191334
"US-IA-22",1995,-0.521100195174833
"US-IA-22",1996,-0.556378150915641
"US-IA-22",1997,-0.55940038632611
"US-IA-22",1998,-0.632259113443065
"US-IA-22",1999,-0.594127581891689
"US-IA-22",2000,-0.343629701065345
"US-IA-22",2001,-0.494726502177151
"US-IA-22",2002,-0.454588625456749
"US-IA-22",2003,-0.160114736134919
"US-IA-22",2004,-0.267982794169222
"US-IA-22",2005,-0.34017233784167
"US-IA-22",2006,-0.282401509073351
"US-IA-22",2007,-0.228326856388287
"US-IA-22",2008,-0.0806090828078372
"US-IA-22",2009,-0.07280976561953
"US-IA-22",2010,-0.0448334575593897
"US-IA-22",2011,-0.14647424034744
"US-IA-22",2012,-0.0723318227518178
"US-IA-22",2013,0.0575214803378281
"US-IA-22",2014,0.241156517710004
"US-IA-22",2015,0.458462328821381
"US-IA-22",2016,0.983608001255544
"US-IA-22",2017,2.2000784637698
"US-IA-22",2018,3.43031615463287
"US-IA-22",2019,2.27188444798358
"US-IL-22",1970,-0.191503952934132
"US-IL-22",1971,-0.534045780027075
"US-IL-22",1972,-0.747181140765034
"US-IL-22",1973,-0.141487498721507
"US-IL-22",1974,-0.798441147464305
"US-IL-22",1975,-0.550818839606934
"US-IL-22",1976,0.0448987866203883
"US-IL-22",1977,-1.55832371688629
"US-IL-22",1978,-1.57640745134465
"US-IL-22",1979,-1.60323159087829
"US-IL-22",1980,-1.52075863069537
"US-IL-22",1981,-1.51654882572559
"US-IL-22",1982,-1.46482281214765
"US-IL-22",1983,-1.28561481171218
"US-IL-22",1984,-1.43016289900539
"US-IL-22",1985,-1.38037769659612
"US-IL-22",1986,-1.28661335178227
"US-IL-22",1987,-0.74060830341858
"US-IL-22",1988,-0.756181519991894
"US-IL-22",1989,-0.415449232209791
"US-IL-22",1990,-0.290570642521169
"US-IL-22",1991,-0.207502111166721
"US-IL-22",1992,0.494599301289741
"US-IL-22",1993,0.116702232533436
"US-IL-22",1994,0.339811426452066
"US-IL-22",1995,0.347857267899735
"US-IL-22",1996,0.580142460292378
"US-IL-22",1997,-0.387336282995232
"US-IL-22",1998,0.285922598838847
"US-IL-22",1999,-0.608435508617132
"US-IL-22",2000,-0.599334913403394
"US-IL-22",2001,-0.918486585816658
"US-IL-22",2002,-0.651121992970415
"US-IL-22",2003,0.477278825961876
"US-IL-22",2004,0.575135346480215
"US-IL-22",2005,1.16031581787844
"US-IL-22",2006,2.04365204913293
"US-IL-22",2007,0.81314945518578
"US-IL-22",2008,0.68580350433715
"US-IL-22",2009,1.30486929079868
"US-IL-22",2010,0.132455252859123
"US-IL-22",2011,-0.044756387511698
"US-IL-22",2012,0.035893961450101
"US-IL-22",2013,0.602235869521146
"US-IL-22",2014,-0.323083191879129
"US-IL-22",2015,-0.149870725426451
"US-IL-22",2016,0.598491829412953
"US-IL-22",2017,1.72745347960802
"US-IL-22",2018,1.73966236444106
"US-IL-22",2019,1.97469733997659
"US-IL-24",1970,-1.0324709046319
"US-IL-24",1971,-0.865070622078209
"US-IL-24",1972,-0.260978411338676
"US-IL-24",1973,0.475959054702579
"US-IL-24",1974,-0.184650262051234
"US-IL-24",1975,0.124974738924132
"US-IL-24",1976,0.651071865174543
"US-IL-24",1977,-1.86526625832321
"US-IL-24",1978,-1.87154053719376
"US-IL-24",1979,-1.8631039793596
"US-IL-24",1980,-1.87510894122351
"US-IL-24",1981,-1.83871441249329
"US-IL-24",1982,-1.67451001200818
"US-IL-24",1983,-1.11970741212465
"US-IL-24",1984,-1.67588968115018
"US-IL-24",1985,-1.51687285930149
"US-IL-24",1986,-1.43186313966603
"US-IL-24",1987,-1.08770488720035
"US-IL-24",1988,-0.135091536592964
"US-IL-24",1989,0.132808173534763
"US-IL-24",1990,0.734105840399433
"US-IL-24",1991,0.128492979977943
"US-IL-24",1992,-0.014957389016813
"US-IL-24",1993,-0.249364308781028
"US-IL-24",1994,-0.208265250495859
"US-IL-24",1995,0.0511476817811462
"US-IL-24",1996,0.211253107645157
"US-IL-24",1997,-0.0981420273254593
"US-IL-24",1998,0.251889810861479
"US-IL-24",1999,0.791178557027328
"US-IL-24",2000,1.19486690310426
"US-IL-24",2001,-1.36993950642308
"US-IL-24",2002,-0.865402354333804
"US-IL-24",2003,-0.232107175848812
"US-IL-24",2004,0.509174498410353
"US-IL-24",2005,-0.0336278454602649
"US-IL-24",2006,1.5986166184136
"US-IL-24",2007,1.4502100352159
"US-IL-24",2008,1.146664888546
"US-IL-24",2009,1.28325505865438
"US-IL-24",2010,0.952670883044175
"US-IL-24",2011,0.648183273658954
"US-IL-24",2012,0.845473802118276
"US-IL-24",2013,0.816670229746906
"US-IL-24",2014,0.370009021256528
"US-IL-24",2015,-0.864197085263576
"US-IL-24",2016,0.339697375850412
"US-IL-24",2017,1.33629633452806
"US-IL-24",2018,0.469607937871706
"US-IL-24",2019,0.761300648886035
"US-IN-22",1970,-0.628759558708089
"US-IN-22",1971,-0.626471072602139
"US-IN-22",1972,-0.554891626159991
"US-IN-22",1973,-0.639160494706388
"US-IN-22",1974,-0.663604834974876
"US-IN-22",1975,-0.798882497748431
"US-IN-22",1976,-0.661450839274073
"US-IN-22",1977,-1.05912393488705
"US-IN-22",1978,-1.13710249439751
"US-IN-22",1979,-1.2444881189766
"US-IN-22",1980,-1.23059665705627
"US-IN-22",1981,-1.21916454350239
"US-IN-22",1982,-1.26650375633357
"US-IN-22",1983,-1.25778569959432
"US-IN-22",1984,-1.23522869556621
"US-IN-22",1985,-1.1665458901069
"US-IN-22",1986,-1.14811627039921
"US-IN-22",1987,-1.09634802261986
"US-IN-22",1988,-0.704997492502423
"US-IN-22",1989,-0.538245713512837
"US-IN-22",1990,-0.687363909123883
"US-IN-22",1991,-0.297597411187614
"US-IN-22",1992,0.104361843016216
"US-IN-22",1993,0.0738894335160067
"US-IN-22",1994,-0.254275921623915
"US-IN-22",1995,-0.201792672627207
"US-IN-22",1996,-0.666192104871804
"US-IN-22",1997,-0.50802693239673
"US-IN-22",1998,-0.102715088941139
"US-IN-22",1999,-0.616420327081749
"US-IN-22",2000,-0.532680727518891
"US-IN-22",2001,-0.240151271320317
"US-IN-22",2002,0.396490212383266
"US-IN-22",2003,-0.00418902768038234
"US-IN-22",2004,0.527396378168499
"US-IN-22",2005,0.554352170501414
"US-IN-22",2006,1.09682828929163
"US-IN-22",2007,0.281361925916333
"US-IN-22",2008,-0.0353850025425156
"US-IN-22",2009,0.597734355788119
"US-IN-22",2010,-0.198493122886542
"US-IN-22",2011,-0.00243358653962204
"US-IN-22",2012,0.196055038196236
"US-IN-22",2013,0.519379834573464
"US-IN-22",2014,0.314159475818836
"US-IN-22",2015,0.74814657364334
"US-IN-22",2016,1.20434321730139
"US-IN-22",2017,1.45589137250427
"US-IN-22",2018,2.5937045917998
"US-IN-22",2019,2.56630142867667
"US-IN-23",1970,-1.21802171619055
"US-IN-23",1971,-1.19809796449666
"US-IN-23",1972,-1.14795217222582
"US-IN-23",1973,-1.12507530781842
"US-IN-23",1974,-0.984053189500616
"US-IN-23",1975,-1.13444875142627
"US-IN-23",1976,-1.04143703218322
"US-IN-23",1977,-1.20000821485778
"US-IN-23",1978,-1.22373443547221
"US-IN-23",1979,-1.2365338473149
"US-IN-23",1980,-1.23084012301285
"US-IN-23",1981,-1.20482164086264
"US-IN-23",1982,-1.18440831695399
"US-IN-23",1983,-1.11892680610338
"US-IN-23",1984,-1.0589258238304
"US-IN-23",1985,-0.979397206037673
"US-IN-23",1986,-0.905386514056954
"US-IN-23",1987,-0.863795612357183
"US-IN-23",1988,-0.594319837877911
"US-IN-23",1989,-0.781710683363226
"US-IN-23",1990,-0.55821236355081
"US-IN-23",1991,-0.668332159852006
"US-IN-23",1992,0.350732233681866
"US-IN-23",1993,1.4760921163897
"US-IN-23",1994,-0.375202745770133
"US-IN-23",1995,-0.457221835997589
"US-IN-23",1996,0.0298589246328757
"US-IN-23",1997,0.538989763315152
"US-IN-23",1998,0.709859042256271
"US-IN-23",1999,-0.408027413439621
"US-IN-23",2000,0.272508416324649
"US-IN-23",2001,-0.0112004140000661
"US-IN-23",2002,-0.26002853450035
"US-IN-23",2003,-0.0819761525945911
"US-IN-23",2004,0.221735623022599
"US-IN-23",2005,1.25982889262606
"US-IN-23",2006,1.43564847997025
"US-IN-23",2007,0.206206213070958
"US-IN-23",2008,0.585956244246376
"US-IN-23",2009,0.0488797526101746
"US-IN-23",2010,0.704577808152732
"US-IN-23",2011,-0.016154927045142
"US-IN-23",2012,-0.0109602585556808
"US-IN-23",2013,0.999926939803864
"US-IN-23",2014,0.545125141731264
"US-IN-23",2015,2.17272105597364
"US-IN-23",2016,0.0345131299212267
"US-IN-23",2017,0.308209170259338
"US-IN-23",2018,2.13386512571488
"US-IN-23",2019,1.66163749448923
"US-IN-24",1970,-0.370531030104221
"US-IN-24",1971,-0.63299502019308
"US-IN-24",1972,0.231528601088115
"US-IN-24",1973,0.70921975517911
"US-IN-24",1974,0.062894235050662
"US-IN-24",1975,0.129682790732885
"US-IN-24",1976,1.10421904302337
"US-IN-24",1977,-1.5440912547223
"US-IN-24",1978,-1.71541526421322
"US-IN-24",1979,-1.69272471950814
"US-IN-24",1980,-1.81318182803699
"US-IN-24",1981,-1.72421796643276
"US-IN-24",1982,-1.6909025203216
"US-IN-24",1983,-1.19770922601342
"US-IN-24",1984,-1.2723042270078
"US-IN-24",1985,-1.53617019838275
"US-IN-24",1986,-1.25295516473982
"US-IN-24",1987,-0.868914730531237
"US-IN-24",1988,-0.0253225554376369
"US-IN-24",1989,0.613242756432377
"US-IN-24",1990,-0.244941762759792
"US-IN-24",1991,0.692148884686472
"US-IN-24",1992,0.835689452117386
"US-IN-24",1993,-0.0332108900950847
"US-IN-24",1994,-0.0966105576275524
"US-IN-24",1995,-0.636639786524732
"US-IN-24",1996,-0.71034601957959
"US-IN-24",1997,-0.56713846770991
"US-IN-24",1998,0.079588856258901
"US-IN-24",1999,-0.832296196935783
"US-IN-24",2000,-0.476523162227024
"US-IN-24",2001,-0.705720228083979
"US-IN-24",2002,-0.0352814341712412
"US-IN-24",2003,-0.445560232192746
"US-IN-24",2004,-0.1026255320063
"US-IN-24",2005,-0.192389750606504
"US-IN-24",2006,0.451221678460937
"US-IN-24",2007,0.320712731856868
"US-IN-24",2008,0.473084731722394
"US-IN-24",2009,0.0368487637216176
"US-IN-24",2010,0.421356970570379
"US-IN-24",2011,-0.353893509817543
"US-IN-24",2012,0.928786308321844
"US-IN-24",2013,0.847764518177177
"US-IN-24",2014,0.963521742899461
"US-IN-24",2015,-0.256830740368418
"US-IN-24",2016,0.526878095243979
"US-IN-24",2017,1.97298448348286
"US-IN-24",2018,0.802662379769031
"US-IN-24",2019,2.46666409277749
"US-KS-19",1970,-0.789850665789224
"US-KS-19",1971,-0.795600835851567
"US-KS-19",1972,-0.797799374837053
"US-KS-19",1973,-0.80180410883004
"US-KS-19",1974,-0.827238021866802
"US-KS-19",1975,-0.846209311486115
"US-KS-19",1976,-0.86738874660286
"US-KS-19",1977,-0.871365851778285
"US-KS-19",1978,-0.888181429040788
"US-KS-19",1979,-0.893299586151552
"US-KS-19",1980,-0.896546783334267
"US-KS-19",1981,-0.895263823626038
"US-KS-19",1982,-0.889338177227447
"US-KS-19",1983,-0.879745227010167
"US-KS-19",1984,-0.867872727428269
"US-KS-19",1985,-0.853582312864961
"US-KS-19",1986,-0.840398144803491
"US-KS-19",1987,-0.825974510557004
"US-KS-19",1988,-0.805197983581512
"US-KS-19",1989,-0.789251434511602
"US-KS-19",1990,-0.759706790479772
"US-KS-19",1991,-0.70604182411618
"US-KS-19",1992,-0.677144058553573
"US-KS-19",1993,-0.621866684273539
"US-KS-19",1994,-0.566366034164483
"US-KS-19",1995,-0.555696335413701
"US-KS-19",1996,-0.602064120999688
"US-KS-19",1997,-0.496551840481976
"US-KS-19",1998,-0.400702492571104
"US-KS-19",1999,-0.323580337033931
"US-KS-19",2000,-0.233601442499145
"US-KS-19",2001,-0.411102689778889
"US-KS-19",2002,-0.248734165629342
"US-KS-19",2003,-0.142247803722718
"US-KS-19",2004,-0.207081931307622
"US-KS-19",2005,-0.171845383950562
"US-KS-19",2006,0.145927215484758
"US-KS-19",2007,0.303995359063411
"US-KS-19",2008,0.16570535749608
"US-KS-19",2009,0.464541837345368
"US-KS-19",2010,0.16619686799924
"US-KS-19",2011,0.454967687092732
"US-KS-19",2012,0.302079710278692
"US-KS-19",2013,0.276362244761815
"US-KS-19",2014,0.799210304453136
"US-KS-19",2015,1.04845665893143
"US-KS-19",2016,1.25899795911063
"US-KS-19",2017,2.03791800885408
"US-KS-19",2018,1.85200185632458
"US-KS-19",2019,3.0545743949038
"US-KS-22",1970,-0.570790402063284
"US-KS-22",1971,-0.736423422148191
"US-KS-22",1972,-0.549777625248254
"US-KS-22",1973,-0.918069257660816
"US-KS-22",1974,-0.93646467267076
"US-KS-22",1975,-0.903660094629756
"US-KS-22",1976,-0.894628508965915
"US-KS-22",1977,-0.962428622279358
"US-KS-22",1978,-1.03699140722417
"US-KS-22",1979,-1.03294999827017
"US-KS-22",1980,-1.0522449961561
"US-KS-22",1981,-1.05244788162991
"US-KS-22",1982,-1.05642782118613
"US-KS-22",1983,-1.05108538482533
"US-KS-22",1984,-1.03332233653541
"US-KS-22",1985,-1.02855778599913
"US-KS-22",1986,-1.00613761731454
"US-KS-22",1987,-1.02755812609522
"US-KS-22",1988,-0.871086737928223
"US-KS-22",1989,-0.906304009012938
"US-KS-22",1990,-0.761536474707637
"US-KS-22",1991,-0.815442616660359
"US-KS-22",1992,-0.310323265926072
"US-KS-22",1993,-0.263932881073347
"US-KS-22",1994,-0.537368788225759
"US-KS-22",1995,0.0884547988069328
"US-KS-22",1996,0.421918786822115
"US-KS-22",1997,0.0685613328539238
"US-KS-22",1998,0.183557651402458
"US-KS-22",1999,0.461706947707836
"US-KS-22",2000,0.832597440712989
"US-KS-22",2001,-0.565099432760029
"US-KS-22",2002,-0.0993694801748389
"US-KS-22",2003,-0.26445179382112
"US-KS-22",2004,0.0450286573922505
"US-KS-22",2005,0.632885854493459
"US-KS-22",2006,0.779150192461164
"US-KS-22",2007,1.18002759807123
"US-KS-22",2008,0.457741908650672
"US-KS-22",2009,1.51098174416802
"US-KS-22",2010,-0.61814954670853
"US-KS-22",2011,-0.513433699338324
"US-KS-22",2012,-0.12159424425405
"US-KS-22",2013,0.0822399698662382
"US-KS-22",2014,0.266375335345771
"US-KS-22",2015,0.614809688781868
"US-KS-22",2016,0.935149645383192
"US-KS-22",2017,2.42436483851804
"US-KS-22",2018,1.69028359617516
"US-KS-22",2019,2.27559780797148
"US-KY-24",1970,-0.800053618174424
"US-KY-24",1971,-1.06602627863108
"US-KY-24",1972,-0.156834162769772
"US-KY-24",1973,-0.271382731393935
"US-KY-24",1974,-0.334897085578517
"US-KY-24",1975,0.631230522464993
"US-KY-24",1976,0.885136722384206
"US-KY-24",1977,-2.08795453495667
"US-KY-24",1978,-1.9752321147295
"US-KY-24",1979,-2.12258190643259
"US-KY-24",1980,-2.00483581510916
"US-KY-24",1981,-1.85933468850373
"US-KY-24",1982,-1.53826515278838
"US-KY-24",1983,-0.687444255678927
"US-KY-24",1984,-1.33539688795121
"US-KY-24",1985,-1.42779063803134
"US-KY-24",1986,-0.833053430439716
"US-KY-24",1987,-0.740880670581146
"US-KY-24",1988,-0.466296585665079
"US-KY-24",1989,0.917483067269484
"US-KY-24",1990,0.643742827302894
"US-KY-24",1991,0.928962336526388
"US-KY-24",1992,1.07174813186842
"US-KY-24",1993,0.598967540832753
"US-KY-24",1994,-0.310567854557765
"US-KY-24",1995,-0.43036394501178
"US-KY-24",1996,-0.213617446354096
"US-KY-24",1997,-0.0977929694940555
"US-KY-24",1998,0.17561574171307
"US-KY-24",1999,1.23750205333957
"US-KY-24",2000,0.614656456685277
"US-KY-24",2001,0.688596648518784
"US-KY-24",2002,0.387488443953642
"US-KY-24",2003,-0.0634933840535436
"US-KY-24",2004,1.3223432249737
"US-KY-24",2005,0.56330073284916
"US-KY-24",2006,1.05555070017237
"US-KY-24",2007,1.30387059685719
"US-KY-24",2008,0.492174246385462
"US-KY-24",2009,0.778432627038267
"US-KY-24",2010,0.798572343562827
"US-KY-24",2011,0.183333732074592
"US-KY-24",2012,0.462763686507702
"US-KY-24",2013,1.55518776000015
"US-KY-24",2014,1.07300649007859
"US-KY-24",2015,-1.33666297555846
"US-KY-24",2016,-0.916749886652289
"US-KY-24",2017,0.00206208594383564
"US-KY-24",2018,0.240373075858881
"US-KY-24",2019,0.812544142540436
"US-KY-28",1970,-0.741971101470965
"US-KY-28",1971,-1.09013074808604
"US-KY-28",1972,-0.550918723109101
"US-KY-28",1973,-0.508477953381639
"US-KY-28",1974,-0.67536096730676
"US-KY-28",1975,-0.791233321053591
"US-KY-28",1976,-0.569641599465247
"US-KY-28",1977,-1.57822556345983
"US-KY-28",1978,-1.64366344384716
"US-KY-28",1979,-1.58916438102543
"US-KY-28",1980,-1.57286238083284
"US-KY-28",1981,-1.39319416294205
"US-KY-28",1982,-1.26102333913623
"US-KY-28",1983,-0.972044931830759
"US-KY-28",1984,-1.19568643182394
"US-KY-28",1985,-1.09996358846098
"US-KY-28",1986,-1.01820287406343
"US-KY-28",1987,-1.21366471214015
"US-KY-28",1988,-0.968937238733186
"US-KY-28",1989,-0.284763407315556
"US-KY-28",1990,-0.664553426394994
"US-KY-28",1991,0.072243049383792
"US-KY-28",1992,0.0748128156640835
"US-KY-28",1993,-0.478803801612188
"US-KY-28",1994,-0.788102569350753
"US-KY-28",1995,-0.404959542111266
"US-KY-28",1996,-0.797890735203468
"US-KY-28",1997,-0.213430854961032
"US-KY-28",1998,-0.127849541093785
"US-KY-28",1999,0.175506473577087
"US-KY-28",2000,0.156882289106941
"US-KY-28",2001,0.18526716172579
"US-KY-28",2002,0.776839154266835
"US-KY-28",2003,0.57446785311301
"US-KY-28",2004,1.14602959130309
"US-KY-28",2005,1.81566643886699
"US-KY-28",2006,1.73019015495124
"US-KY-28",2007,1.46390139477727
"US-KY-28",2008,1.01160546060287
"US-KY-28",2009,0.853041147085742
"US-KY-28",2010,0.472566302272395
"US-KY-28",2011,0.95504760122209
"US-KY-28",2012,1.29910062733001
"US-KY-28",2013,1.03800879522709
"US-KY-28",2014,2.04384979474708
"US-KY-28",2015,-0.613706940451732
"US-KY-28",2016,-0.304743704939807
"US-KY-28",2017,0.0481922162709946
"US-KY-28",2018,0.828670035849814
"US-KY-28",2019,0.885628876822993
"US-LA-25",1970,-2.92941141853936
"US-LA-25",1971,-1.31959369564113
"US-LA-25",1972,-1.21092972267314
"US-LA-25",1973,-0.455980155807385
"US-LA-25",1974,-0.06414129198369
"US-LA-25",1975,-0.2876731303447
"US-LA-25",1976,-0.354059185112006
"US-LA-25",1977,-1.41894634484228
"US-LA-25",1978,-1.31005770370522
"US-LA-25",1979,-1.24961005838109
"US-LA-25",1980,-1.24868668695128
"US-LA-25",1981,-1.77656364936311
"US-LA-25",1982,-1.07591496250667
"US-LA-25",1983,-0.580456951046485
"US-LA-25",1984,0.0184668561008903
"US-LA-25",1985,-0.191413791514041
"US-LA-25",1986,-0.0575517806624254
"US-LA-25",1987,0.872187285970427
"US-LA-25",1988,-0.558285537989164
"US-LA-25",1989,-0.307225916799325
"US-LA-25",1990,-0.154712893822634
"US-LA-25",1991,0.232853647107967
"US-LA-25",1992,0.505715208499031
"US-LA-25",1993,0.677619587509915
"US-LA-25",1994,0.262041007921082
"US-LA-25",1995,-0.0533148433262131
"US-LA-25",1996,-1.05122834581064
"US-LA-25",1997,-0.665172737905444
"US-LA-25",1998,-1.08802299083429
"US-LA-25",1999,-0.4660847478262
"US-LA-25",2000,-0.12735064878805
"US-LA-25",2001,-0.863262464439651
"US-LA-25",2002,0.208029290298858
"US-LA-25",2003,0.588658427799181
"US-LA-25",2004,1.16932602947956
"US-LA-25",2005,1.03923773032477
"US-LA-25",2006,0.127267492597572
"US-LA-25",2007,0.23505362411554
"US-LA-25",2008,0.647787341752806
"US-LA-25",2009,0.906271037021967
"US-LA-25",2010,0.559730684627219
"US-LA-25",2011,-0.806536285126461
"US-LA-25",2012,-0.778162448704805
"US-LA-25",2013,0.00285265138246139
"US-LA-25",2014,0.602207236733764
"US-LA-25",2015,1.12001983867612
"US-LA-25",2016,0.741156561205108
"US-LA-25",2017,1.65685451730921
"US-LA-25",2018,0.74068763103128
"US-LA-25",2019,2.39562263941314
"US-LA-26",1970,-1.369883269206
"US-LA-26",1971,-0.337984588875326
"US-LA-26",1972,0.134719103832948
"US-LA-26",1973,0.028018642126163
"US-LA-26",1974,-0.174513500094329
"US-LA-26",1975,-0.46424687623985
"US-LA-26",1976,-0.771966602880473
"US-LA-26",1977,-1.72562418225648
"US-LA-26",1978,-2.05905285679876
"US-LA-26",1979,-2.25102014466547
"US-LA-26",1980,-2.38733993232815
"US-LA-26",1981,-2.31351892087319
"US-LA-26",1982,-2.10915792172415
"US-LA-26",1983,-1.55830871057362
"US-LA-26",1984,-1.27968248490741
"US-LA-26",1985,-1.30977307944436
"US-LA-26",1986,-0.739433663057051
"US-LA-26",1987,-0.613972652973033
"US-LA-26",1988,-0.172304621099636
"US-LA-26",1989,-0.381652429091513
"US-LA-26",1990,0.2048234619792
"US-LA-26",1991,0.228614993203084
"US-LA-26",1992,0.409289842571508
"US-LA-26",1993,-0.0645798264493953
"US-LA-26",1994,0.446785078618161
"US-LA-26",1995,-0.212801367306022
"US-LA-26",1996,-0.239411656864532
"US-LA-26",1997,-0.0883108725079603
"US-LA-26",1998,-0.0940295120907965
"US-LA-26",1999,0.526024374191703
"US-LA-26",2000,-0.120456318139325
"US-LA-26",2001,-0.372608281758341
"US-LA-26",2002,0.648893749395514
"US-LA-26",2003,1.35134430675815
"US-LA-26",2004,0.321395975982617
"US-LA-26",2005,0.590135553297673
"US-LA-26",2006,0.838637802186831
"US-LA-26",2007,1.05647118316242
"US-LA-26",2008,2.02137919150262
"US-LA-26",2009,1.17494865167392
"US-LA-26",2010,1.35261855596327
"US-LA-26",2011,0.774561814535327
"US-LA-26",2012,-0.11433524717066
"US-LA-26",2013,0.308170414284956
"US-LA-26",2014,0.812286293805115
"US-LA-26",2015,0.636463945580566
"US-LA-26",2016,0.656747734819593
"US-LA-26",2017,0.773273148079703
"US-LA-26",2018,0.217538307635115
"US-LA-26",2019,0.610276887491381
"US-LA-27",1970,-1.12782777973665
"US-LA-27",1971,-1.02108901551066
"US-LA-27",1972,-0.799923161742911
"US-LA-27",1973,-0.70601069303242
"US-LA-27",1974,-0.786782264754726
"US-LA-27",1975,-1.17766577043871
"US-LA-27",1976,-1.53671292922916
"US-LA-27",1977,-1.92278387323335
"US-LA-27",1978,-2.06636684069975
"US-LA-27",1979,-2.22470176911264
"US-LA-27",1980,-2.27712049624597
"US-LA-27",1981,-2.03147678267236
"US-LA-27",1982,-1.82967937176107
"US-LA-27",1983,-1.48440900716553
"US-LA-27",1984,-1.19854940396402
"US-LA-27",1985,-0.849600562200163
"US-LA-27",1986,-0.48001704371059
"US-LA-27",1987,0.123090682660531
"US-LA-27",1988,0.00857999912430835
"US-LA-27",1989,0.223236956452897
"US-LA-27",1990,0.669402543961192
"US-LA-27",1991,0.938488771383513
"US-LA-27",1992,0.811950434854317
"US-LA-27",1993,0.951911472717562
"US-LA-27",1994,0.742465667248115
"US-LA-27",1995,0.294187162263033
"US-LA-27",1996,0.0433059548326129
"US-LA-27",1997,-0.1822849151745
"US-LA-27",1998,-0.337156050963047
"US-LA-27",1999,-0.249959205607161
"US-LA-27",2000,-0.0169329329331551
"US-LA-27",2001,0.0764354638991504
"US-LA-27",2002,0.358170758176277
"US-LA-27",2003,0.695276774538067
"US-LA-27",2004,0.888680545438974
"US-LA-27",2005,1.34927882069964
"US-LA-27",2006,1.16982153710857
"US-LA-27",2007,1.46879115034802
"US-LA-27",2008,1.64482298890185
"US-LA-27",2009,1.15003551034863
"US-LA-27",2010,0.748316242793813
"US-LA-27",2011,0.310986420502685
"US-LA-27",2012,0.152416409280101
"US-LA-27",2013,0.122180061438175
"US-LA-27",2014,0.215460113324008
"US-LA-27",2015,0.50706189459233
"US-LA-27",2016,0.389088164639501
"US-LA-27",2017,0.535319119429618
"US-LA-27",2018,0.85152945057887
"US-LA-27",2019,0.942182705712224
"US-LA-37",1970,-1.15124117209398
"US-LA-37",1971,-1.16734870487349
"US-LA-37",1972,-0.999958027952909
"US-LA-37",1973,-0.966164085150575
"US-LA-37",1974,-1.02000146286128
"US-LA-37",1975,-1.15402564551253
"US-LA-37",1976,-1.24545649689274
"US-LA-37",1977,-1.30281754522356
"US-LA-37",1978,-1.38476915026988
"US-LA-37",1979,-1.38497003187444
"US-LA-37",1980,-1.45286151840879
"US-LA-37",1981,-1.39773372866805
"US-LA-37",1982,-1.31826156111348
"US-LA-37",1983,-1.29213171594848
"US-LA-37",1984,-1.2124433816049
"US-LA-37",1985,-1.11455715098416
"US-LA-37",1986,-1.04591432729375
"US-LA-37",1987,-1.03474893426556
"US-LA-37",1988,-0.74797172600236
"US-LA-37",1989,-0.796915543674186
"US-LA-37",1990,-0.735505248163916
"US-LA-37",1991,-0.808138033671961
"US-LA-37",1992,-0.729737277520219
"US-LA-37",1993,-0.536977481225838
"US-LA-37",1994,-0.452905730307153
"US-LA-37",1995,-0.473930438386082
"US-LA-37",1996,-0.306251491218076
"US-LA-37",1997,-0.407131171837204
"US-LA-37",1998,-0.247662285512649
"US-LA-37",1999,-0.275070533191734
"US-LA-37",2000,0.0176480945689703
"US-LA-37",2001,0.0769133958349024
"US-LA-37",2002,0.579987752436489
"US-LA-37",2003,0.976726599835436
"US-LA-37",2004,0.759182495573744
"US-LA-37",2005,0.987490235536352
"US-LA-37",2006,0.950906495208032
"US-LA-37",2007,1.27488873129304
"US-LA-37",2008,0.981108335413912
"US-LA-37",2009,1.17542918505916
"US-LA-37",2010,1.33702113949492
"US-LA-37",2011,1.08952837384322
"US-LA-37",2012,0.495231660648982
"US-LA-37",2013,0.418588053015033
"US-LA-37",2014,0.722343317109207
"US-LA-37",2015,0.972901701955975
"US-LA-37",2016,0.914274291939174
"US-LA-37",2017,1.10041096120371
"US-LA-37",2018,1.12479979157796
"US-LA-37",2019,1.42884625715417
"US-MA-14",1970,-0.87428786749562
"US-MA-14",1971,-0.860607614369425
"US-MA-14",1972,-0.848013315950596
"US-MA-14",1973,-0.843332359393268
"US-MA-14",1974,-0.836769029594079
"US-MA-14",1975,-0.842367520392974
"US-MA-14",1976,-0.850156618771367
"US-MA-14",1977,-0.85869476243408
"US-MA-14",1978,-0.863810502690838
"US-MA-14",1979,-0.864645253604629
"US-MA-14",1980,-0.863859999175839
"US-MA-14",1981,-0.857126034354096
"US-MA-14",1982,-0.844590136308253
"US-MA-14",1983,-0.827202989139756
"US-MA-14",1984,-0.783606380130451
"US-MA-14",1985,-0.778997819031582
"US-MA-14",1986,-0.754517629220263
"US-MA-14",1987,-0.73666316491547
"US-MA-14",1988,-0.711789720051501
"US-MA-14",1989,-0.694002788312499
